,position,company,state,salary,currency,start_sal,end_sal,term
5920,Event Executive (MNC | KL | Basic Up To 3.5k),TWY Search International (M) Sdn Bhd,Kuala Lumpur,MYR 2.8K - 3.5K monthly,MYR,2800,3500,monthly
5923,MIS Infrastructure Executive,Columbia Asia Group of Companies,Subang Jaya,MYR 4.5K - 5K monthly,MYR,4500,5000,monthly
5928,Senior UI and UX Designer,Axstarzy Dotcom Sdn. Bhd.,Kuala Lumpur,MYR 6K - 9K monthly,MYR,6000,9000,monthly
5932,"Executive, Training (Supply Chain Operation) (Klang)",DKSH Malaysia Sdn Bhd,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
5933,PROPERTY SALES AGENT,MKM Group @ CHESTER PROPERTIES SDN BHD,Kuala Lumpur,MYR 15K - 30K monthly,MYR,1000,3000,monthly
5936,Affiliate Marketing Manager,Endeavor Standard,Kuala Lumpur,MYR 5K - 7K monthly,MYR,5000,7000,monthly
5938,Human Resource Executive,Fairtrade Commodities Sdn Bhd,George Town,MYR 2.2K - 3.2K monthly,MYR,2200,3200,monthly
5941,HIRING - SALES ENGINEER,SYKT LEE ENGINEERING TRADING SDN BHD,"Johor, Penang, Melaka",MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
5942,HR Executive (Packaging Solution @ Prai area),AGENSI PEKERJAAN DREAM CAREER SDN BHD,Penang,MYR 3.3K - 4K monthly,MYR,3300,4000,monthly
5943,ADMIN & ACCOUNT ASSISTANT,ASIME (M) SDN BHD,Puchong,MYR 1.8K - 2.5K monthly,MYR,1800,2500,monthly
5945,"Sales Consultant (Kuchai, Cheras, Kajang, Puchong, Bukit Jalil, KL & PJ)",Company Confidential,"Kuala Lumpur, Selangor",MYR 3K - 6K monthly,MYR,3000,6000,monthly
5949,Corporate and Executive Training Manager,Company Confidential,Kuala Lumpur,MYR 4.5K - 7K monthly,MYR,4500,7000,monthly
5951,Senior Software Developer/Team Lead,GD Express Sdn Bhd,Petaling Jaya,MYR 5K - 9K monthly,MYR,5000,9000,monthly
5952,Senior Full Stack Developer,CAPITAL DK CONSULTING SDN. BHD.,Kuala Lumpur,MYR 7K - 10K monthly,MYR,7000,1000,monthly
5955,PRODUCTION PLANNER,Dikoli Holdings (M) Sdn Bhd,Sungai Petani,MYR 2.2K - 2.3K monthly,MYR,2200,2300,monthly
5959,Senior Interior Designer cum Tutor,HONSENZ HOLDING GROUP SDN. BHD.,Seremban,MYR 5K - 6.5K monthly,MYR,5000,6500,monthly
5961,PERSONAL ASSISTANT TO BOARD OF DIRECTORS,7 ALIS METAL BERHAD,Kuala Lumpur,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
5967,Lead Category Manager-- Contingent Workforce Program,Oracle Corporation,Kuala Lumpur,MYR 7.5K - 11K monthly,MYR,7500,1000,monthly
5969,Architect,JURUCITA,Bukit Mertajam,MYR 3.5K - 4.9K monthly,MYR,3500,4900,monthly
5970,Architect,JURUCITA,Bukit Mertajam,MYR 3.5K - 4.9K monthly,MYR,3500,4900,monthly
5971,Teaching or Daycare Assistant,Catalyst Education Sdn Bhd,Klang/Port Klang,MYR 1.8K - 2.2K monthly,MYR,1800,2200,monthly
5972,Financial Sales Advisor (Takaful Insurance) - AIA Elite Academy,PN/CKL_HELEN Agency ( a Multi Million Dollar Agency),Penang,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
5975,Content Writer (Mental Health / Psychology),London College Of Clinical Hypnosis Asia,Selangor,MYR 2K - 4K monthly,MYR,2000,4000,monthly
5979,Sales Representative,LEE BISCUITS (PTE) LTD.,Perak,MYR 2K - 4K monthly,MYR,2000,4000,monthly
5980,Mortgage & Insurance Advisor,AW Platinum Consultancy,Kuala Lumpur,MYR 3.6K - 5K monthly,MYR,3600,5000,monthly
5984,Head of Sales / Business Development - Fintech,Kaishi Partners,Central,MYR 10K - 20K monthly,MYR,1000,2000,monthly
5985,Quantity Surveyor cum Executive,PROMPTPAY SOLUTION SDN BHD,Petaling Jaya,MYR 600 - 900 monthly,MYR,600,900,monthly
5986,Customer Service Executive (Contact Centre),OCBC Bank (Malaysia) Berhad,Kuala Lumpur,MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
5987,Finance Manager,Company Confidential,Selangor,MYR 8K - 10K monthly,MYR,8000,1000,monthly
5991,Collections Analyst,Company Confidential,Selangor,MYR 3.6K - 5.8K monthly,MYR,3600,5800,monthly
6003,Procurement Executive (Buyer),Kelington Technologies Sdn Bhd,Selangor,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
6004,Account Payable Officer - Shah Alam,Kelly Services (M) Sdn Bhd,Kuala Lumpur,MYR 3K - 4K monthly,MYR,3000,4000,monthly
6005,Insurance / Takaful Advisor,K LIFE AGENCY,"Kuala Lumpur, Selangor",MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
6010,Android Application Developer,MINDTECK SOFTWARE MALAYSIA SDN BHD,Bayan Lepas,MYR 6K - 8.4K monthly,MYR,6000,8400,monthly
6020,Principal Software Architect,Ambition Group Malaysia Sdn Bhd,Kuala Lumpur,MYR 17K - 20K monthly,MYR,1000,2000,monthly
6021,UI/UX Designer,MODE FAIR SDN BHD,Kuala Lumpur,MYR 5K - 8K monthly,MYR,5000,8000,monthly
6023,Customer Experience Specialist - Mandarin Team,Agoda Company Pte. Ltd,Kuala Lumpur,MYR 3.2K - 3.8K monthly,MYR,3200,3800,monthly
6029,Software Analyst Programmer,1-STOP DOCENTRE SDN. BHD.,Johor Bahru,MYR 5K - 9K monthly,MYR,5000,9000,monthly
6030,Barista (Petron Cheras Drive Thru),Berjaya Starbucks Coffee Company Sdn Bhd,Selangor,MYR 1.3K - 1.5K monthly,MYR,1300,1500,monthly
6034,Restaurant Supervisor/Manager (Japanese Restaurant) @ KL / Subang Jaya [REF:KL],Agensi Pekerjaan Pasona Sdn Bhd,"Kuala Lumpur, Subang Jaya",MYR 2.8K - 3.5K monthly,MYR,2800,3500,monthly
6035,Online Performance Marketing Specialist,Persuasion Technologies,Petaling Jaya,MYR 3K - 6K monthly,MYR,3000,6000,monthly
6042,Real Estate Negotiator | 房地产经纪 | Real Estate Sales Executive,GS REALTY SDN BHD (Alan Lai 016-7855250),"Kuala Lumpur, Cyberjaya, Puchong",MYR 7.8K - 11K monthly,MYR,7800,1000,monthly
6050,Sales Executive (Fixed Allowance + Commission),ENERGY GLOBAL AGENCY SDN BHD,Penang,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
6053,STRATEGIC INFORMATION MANAGEMENT MANAGER,Company Confidential,Nilai,MYR 6K - 7.5K monthly,MYR,6000,7500,monthly
6054,"Senior Dot Net Developer (ASP.NET, MVC, SQL, HTML, Javascript)",TWY Search International (M) Sdn Bhd,Petaling Jaya,MYR 5K - 7K monthly,MYR,5000,7000,monthly
6055,Assistant Cost Accountant (Puncak Alam),Hernan Corporation Sdn Bhd,Selangor,MYR 6K - 7K monthly,MYR,6000,7000,monthly
6057,Internship for Marketing Students,Good Properties,Kuala Lumpur,MYR 400 - 600 monthly,MYR,400,600,monthly
6058,HR Assistant,NSW Automation Sdn Bhd,Bayan Lepas,MYR 1.5K - 2.3K monthly,MYR,1500,2300,monthly
6061,Logistics Coordinator,Allied Warehouses (M) Sdn Bhd,Klang/Port Klang,MYR 1.8K - 2.7K monthly,MYR,1800,2700,monthly
6062,Chief Nurse - Immediate Hiring,Esther Postpartum Care Sdn Bhd,Kuala Lumpur,MYR 4.8K - 6K monthly,MYR,4800,6000,monthly
6064,Operation Executive (Yearly Contract),Poplook Sdn Bhd,Melaka,MYR 1.8K - 2K monthly,MYR,1800,2000,monthly
6065,Marketing Assistant,M-Link System (M) Sdn Bhd,Petaling Jaya,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
6067,Nutrition Consultant [KL] [RM4500] [Office Hour,Company Confidential,Kuala Lumpur,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
6068,Internship for Electrical/Electronic Engineering Students,Willowglen (Malaysia) Sdn Bhd,Kuala Lumpur,MYR 0 - 1K monthly,MYR,0,1000,monthly
6070,Mortgage Loan Marketing Executive,WeHelp Consultancy,Johor Bahru,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
6071,E-commerce Executive,PUSTAKA RAWANG,Rawang,MYR 1.8K - 2.6K monthly,MYR,1800,2600,monthly
6074,Barista (Tanjong Tokong Drive Thru),Berjaya Starbucks Coffee Company Sdn Bhd,Penang,MYR 1.3K - 1.5K monthly,MYR,1300,1500,monthly
6083,Senior Accounts Executive,RDS Minerals (M) sdn bhd,Ipoh,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
6086,Finance & Account Assistant Manager,Yoshitec Precision Engineering (M) Sdn Bhd,Seremban,MYR 4K - 8K monthly,MYR,4000,8000,monthly
6087,Coordinator cum Customer Service,HAPPY FISH SWIM SCHOOL SDN. BHD.,Petaling Jaya,MYR 2K - 3K monthly,MYR,2000,3000,monthly
6091,Intern (Marketing),MYU Properties,Puchong,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
6097,HR Admin Executive/Senior Executive,The Revongen Corporation (REVCORP),Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
6098,Administrator / PA,PTA Design Sdn Bhd,Kuala Lumpur,MYR 4.5K - 5.5K monthly,MYR,4500,5500,monthly
6099,Cleaning Supervisor,DN CLEANING & SERVICES (M) SDN BHD,Bayan Lepas,MYR 2.4K - 3.4K monthly,MYR,2400,3400,monthly
6104,Engineering Internship/Graduate Trainee in Multinational Company (MNC)- Jan-March Intake,Finisar Malaysia Sdn Bhd,Perak,MYR 1.2K - 1.2K monthly,MYR,1200,1200,monthly
6108,Video Editor,Flux Broadcast & Multimedia Sdn Bhd,Petaling Jaya,MYR 3K - 4K monthly,MYR,3000,4000,monthly
6110,Assistant Principal Engineer Manager (49000) [KT],Agensi Pekerjaan Reeracoen Malaysia Sdn Bhd,"Kedah, Penang",MYR 5.5K - 10K monthly,MYR,5500,1000,monthly
6113,Technical Sales Executive @ Industrial Tools Supplier - KM121,timesconsult,"Kuala Lumpur, Selangor",MYR 3.2K - 4.5K monthly,MYR,3200,4500,monthly
6114,Regulatory Affair,Atomy Malaysia Sdn Bhd,Kuala Lumpur,MYR 5K - 7K monthly,MYR,5000,7000,monthly
6115,Transport Logistics Administrator,Agensi Pekerjaan Chrisjac Sdn Bhd,Petaling Jaya,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
6117,Audit Associate / Audit Senior Associate,William C. H. Tan & Associates,Petaling Jaya,MYR 2.6K - 4K monthly,MYR,2600,4000,monthly
6118,"Analyst, General Accounting",Company Confidential,Kuala Lumpur,MYR 2.8K - 3K monthly,MYR,2800,3000,monthly
6119,UI UX Designer,BESTWEB TECHNOLOGIES SDN. BHD.,Kuala Lumpur,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
6121,Junior SAP B1 Technical Support,MPS MALAYSIA SDN. BHD.,Johor Bahru,MYR 2K - 4K monthly,MYR,2000,4000,monthly
6123,Nurse of Aesthetic,Nexus Clinic,Kuala Lumpur,MYR 2.8K - 3.5K monthly,MYR,2800,3500,monthly
6124,Accountant cum Audit Assistant,SUNRISE & PARTNERS SDN BHD,Kuala Lumpur,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
6125,HR & Admin Executive,Hufcor Maroshumi Sdn Bhd,Selangor - Others,MYR 3K - 4K monthly,MYR,3000,4000,monthly
6126,HEAD CHEF,SHF Services (M) Sdn Bhd,Puchong,MYR 4K - 5K monthly,MYR,4000,5000,monthly
6131,RESIDENT DOCTOR,UKM KESIHATAN SDN BHD,Selangor,MYR 5K - 7K monthly,MYR,5000,7000,monthly
6132,Real Estate cum Property Specialist (Earn from MYR10K-MYR20K),Jed Ong (FLP REALTY),"Kuala Lumpur, Selangor",MYR 10K - 20K monthly,MYR,1000,2000,monthly
6134,Contact Center Executive / Specialist,Company Confidential,"Cyberjaya, Putrajaya",MYR 3K - 5K monthly,MYR,3000,5000,monthly
6135,"Executive, Claims Care",Etiqa Insurance & Takaful,Kuala Lumpur,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
6136,DELL EMC Data Domain & IBM TSM Backup Engineer - Immediate Vacancy!,ProMicom Service (M) Sdn Bhd,"Kajang/Bangi/Serdang, Petaling Jaya, Shah Alam/Subang",MYR 6K - 7.5K monthly,MYR,6000,7500,monthly
6138,Sales Associate,G.M. LOGISTIC (M) SDN BHD,George Town,MYR 1.8K - 2.4K monthly,MYR,1800,2400,monthly
6142,Game App Security Officer,CALIAN TECH MARKETING PLT,George Town,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
6143,Electrical Test Engineer (6 months contract / Electronics / Tebrau),Agensi Pekerjaan GMRecruitment Sdn Bhd,Johor,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
6144,Application Engineer,Cubexis Sdn Bhd,Puchong,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
6145,SENIOR SOFTWARE ENGINEER/ IT PROGRAMMER JOHORE RM 7K -RM 10K JOHORE,AGENSI PEKERJAAN CITYRECRUIT SDN BHD [JTKSM289A],"Johor, Kuala Lumpur, Melaka, Penang, Selangor, Putrajaya",MYR 7K - 10K monthly,MYR,7000,1000,monthly
6147,Account Executive  (Account Receivable) - Shah Alam & Subang,Agensi Pekerjaan GMRecruitment Sdn Bhd,Shah Alam/Subang,MYR 3K - 3.8K monthly,MYR,3000,3800,monthly
6148,Corporate Trust Advisor,Megaton Executive Premier Agency,Johor Bahru,MYR 5K - 8K monthly,MYR,5000,8000,monthly
6149,Interactive Game Designer,Pusat Perkembangan Minda MRC Sdn Bhd,Kuala Lumpur,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
6150,Interactive Game Designer,Pusat Perkembangan Minda MRC Sdn Bhd,Kuala Lumpur,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
6151,SALES MANAGEMENT,KUMKANG KIND (M) SDN BHD,Selangor,MYR 3K - 4K monthly,MYR,3000,4000,monthly
6154,Marketer,WON SIEW HSIA,"Seremban, Kuala Lumpur, Selangor",MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
6155,"Head, Collection Strategy (Retail Collection)",RHB Banking Group,Kuala Lumpur,MYR 15K - 18K monthly,MYR,1000,1000,monthly
6156,Mobile Developer,THE NEXT SIX SDN. BHD.,Kuala Lumpur,MYR 4K - 8K monthly,MYR,4000,8000,monthly
6157,pharmacist,Panorama pharma sdn bhd,Kuala Lumpur,MYR 3K - 6K monthly,MYR,3000,6000,monthly
6159,Infrastructure Specialist (Database Administrator) [Ref: 48930] (CM),Agensi Pekerjaan Reeracoen Malaysia Sdn Bhd,Petaling Jaya,MYR 5K - 7K monthly,MYR,5000,7000,monthly
6161,Sales Manager,EPS Malaysia,Kuala Lumpur,MYR 3K - 5K monthly,MYR,3000,5000,monthly
6164,Executive Assistant,Sunrider International (Malaysia) Sdn Bhd,Kuala Lumpur,MYR 5K - 7K monthly,MYR,5000,7000,monthly
6165,Outdoor Telemarketing Executive,MYU Properties,Puchong,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
6167,"Calibration, FQA Team Leader",Bruker (Malaysia) Sdn Bhd,Bayan Lepas,MYR 3.2K - 4.2K monthly,MYR,3200,4200,monthly
6168,Business Development Executive,Pharmart Sdn Bhd,Selangor,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
6173,Quality Assurance Executive,Company Confidential,"Melaka - Others, Melaka",MYR 2K - 3K monthly,MYR,2000,3000,monthly
6175,Recruitment Officer,Osadi Commercial Supplies Sdn Bhd,"Bayan Lepas, Butterworth",MYR 2.3K - 3K monthly,MYR,2300,3000,monthly
6177,Customer Service,Sterlington Sdn. Bhd.,Kuala Lumpur,MYR 2.5K - 3.2K monthly,MYR,2500,3200,monthly
6181,Personal Assistant to Director,QC Scientific (M) Sdn Bhd,Puchong,MYR 4K - 5.5K monthly,MYR,4000,5500,monthly
6182,Audit and Tax Associates,Owen KLCA,Melaka,MYR 2K - 3K monthly,MYR,2000,3000,monthly
6186,Assistant Sonographer (Nurse & Radiographer encourage to apply),sonobee ultrasound service,"Kuala Lumpur, Selangor",MYR 1.5K - 2.5K monthly,MYR,1500,2500,monthly
6190,Human Resource Officer,Hirose Electric (M) Sdn Bhd,Shah Alam/Subang,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
6193,Property Agent Real Estate Sales Consultant (Part-time & Full-time),IQI Realty Sdn. Bhd.,Kuala Lumpur,MYR 12K - 24K monthly,MYR,1000,2000,monthly
6195,Senior Software Development Engineer,CHAINTOPE MALAYSIA SDN. BHD.,Kuala Lumpur,MYR 10K - 16K monthly,MYR,1000,1000,monthly
6196,Online Sales Marketing Executive,FNC GLOBAL SDN. BHD.,Kuala Lumpur,MYR 2K - 10K monthly,MYR,2000,1000,monthly
6198,Project Manager,Aik Bee Construction Sdn Bhd,"Kuala Lumpur, Negeri Sembilan, Selangor",MYR 6K - 8.4K monthly,MYR,6000,8400,monthly
6200,Market Growth Officer – Local and Offshore,3D 4 KIDS PTE. LTD.,"Kuala Lumpur, Johor, Penang, Sabah, Selangor, Sarawak",MYR 8K - 16K monthly,MYR,8000,1000,monthly
6211,PROPERTY SALES ADVISOR,MKM Group @ CHESTER PROPERTIES SDN BHD,Kuala Lumpur,MYR 6K - 8.4K monthly,MYR,6000,8400,monthly
6212,Investor Relations Lead,STOREHUB SDN BHD,Selangor,MYR 8K - 10K monthly,MYR,8000,1000,monthly
6213,Key Accounts Executive,Vanity Cosmeceutical Sdn Bhd,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
6214,Finance Manager,PM Mahsuri Sdn Bhd,Petaling Jaya,MYR 5K - 8K monthly,MYR,5000,8000,monthly
6217,Software Developer,DTSB Technologies Sdn Bhd,Selangor,MYR 4K - 6.5K monthly,MYR,4000,6500,monthly
6223,"PURCHASING & PLANNING MANAGER 采购 & 计划经理(Mfg –Based Sengkang, Kulai -up to RM10k)",MINDe Group - Recruitment Firm,"Johor, Kedah, Kuala Lumpur, Kelantan, Melaka, Negeri Sembilan, Penang, Pahang, Perak, Perlis, Sabah, Selangor, Sarawak, Terengganu, Labuan, Putrajaya",MYR 6K - 10K monthly,MYR,6000,1000,monthly
6227,Machine Operator,Yew Lee Pacific Manufacturer Sdn Bhd,Ipoh,MYR 1.2K - 2K monthly,MYR,1200,2000,monthly
6228,Property Agent Real Estate Negotiator,IQI Realty Sdn Bhd (Marcus Lai),Petaling Jaya,MYR 5K - 10K monthly,MYR,5000,1000,monthly
6230,Administrative Assistant,BC Invest,Kuala Lumpur,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
6231,Business Development,Handal Energy Berhad,Kuala Lumpur,MYR 6K - 8.4K monthly,MYR,6000,8400,monthly
6232,Senior Sales Executive Medical (Cardiology and Physiotherapy ),BTL Industries Malaysia Sdn. Bhd.,Selangor,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
6233,Sr. Business Analyst,Capgemini Services Malaysia Sdn Bhd,Kuala Lumpur,MYR 7K - 10K monthly,MYR,7000,1000,monthly
6235,Despatch,Klanggroup Holdings Sdn Bhd,Selangor,MYR 1.5K - 1.8K monthly,MYR,1500,1800,monthly
6239,E-COMMERCE MANAGER,Directd Retail & Wholesale Sdn Bhd,Subang Jaya,MYR 5K - 7K monthly,MYR,5000,7000,monthly
6243,Call Centre Trainer,TRANSCOSMOS (MALAYSIA) SDN. BHD.,Kuala Lumpur,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
6245,Human Resources Executive,ANIKA INSURANCE BROKERS SDN BHD,Kuala Lumpur,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
6247,Spare Parts Assistant /Executive,TRUCK WORLD AUTO ASSEMBLY SDN BHD,Klang/Port Klang,MYR 1.5K - 3K monthly,MYR,1500,3000,monthly
6250,Recruitment Specialist (聘请-招聘专员),Meridin Properties Sdn Bhd 名川国际置业有限公司,"Kuala Lumpur, Selangor",MYR 2.3K - 2.8K monthly,MYR,2300,2800,monthly
6253,SAP ABAP Developer,Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,Selangor,MYR 8K - 12K monthly,MYR,8000,1000,monthly
6255,Interior Design,Dolpe Design Sdn. Bhd.,Klang/Port Klang,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
6256,"Sales & Marketing Executive-Investment (Base RM 2,000 +Comm up to RM 20k) -P6",Agensi Pekerjaan BGC Group (Malaysia) Sdn Bhd,"Kuala Lumpur, Pahang",MYR 5K - 10K monthly,MYR,5000,1000,monthly
6258,CNC Milling Machinist,GENETEC TECHNOLOGY BERHAD,Kajang/Bangi/Serdang,MYR 1.2K - 1.8K monthly,MYR,1200,1800,monthly
6259,Plumber,Sunway Medical Centre Sdn Bhd,Selangor,MYR 2.2K - 2.8K monthly,MYR,2200,2800,monthly
6261,Sr Software Engineer (PHP),Innity Sdn Bhd,Petaling Jaya,MYR 5K - 8K monthly,MYR,5000,8000,monthly
6263,OPERATORS,Polyparts Sdn Bhd,Ipoh,MYR 1.2K - 1.7K monthly,MYR,1200,1700,monthly
6266,Technical Engineer ( Mechanical ),HYUNDAI MASBOH SDN. BHD.,Kuala Lumpur,MYR 3.5K - 5.5K monthly,MYR,3500,5500,monthly
6268,Project Sales Advisor (High Commission & Attractive benefit package),CHESTER PROPERTIES SDN BHD,Kuala Lumpur,MYR 8K - 12K monthly,MYR,8000,1000,monthly
6269,DIGITAL MARKETING EXECUTIVE,Company Confidential,Klang/Port Klang,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
6270,Sales Marketing Executive,BERSATU TO CAPITAL RESOURCES SDN. BHD.,Muar,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
6272,Sales Executive,ESCO Pte. Ltd.,Cyberjaya,MYR 4.5K - 6K monthly,MYR,4500,6000,monthly
6273,Accountant (Contract),Petaling Jaya Dairy Sdn Bhd,Petaling Jaya,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
6274,Account Executive,SM Amalina Industries Sdn Bhd,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
6275,PRODUCTION MANAGER - BASE IN MUAR (REF:AW),JAC Recruitment Malaysia,Johor,MYR 7K - 9K monthly,MYR,7000,9000,monthly
6276,Admin Clerk,L ANAND ASSOCIATES,Johor Bahru,MYR 1.2K - 1.8K monthly,MYR,1200,1800,monthly
6277,招聘管理師,MATRIX TALENT HUMAN RESOURCES SDN. BHD.,Kuala Lumpur,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
6279,Senior Technician,PP Equipment Sdn Bhd,Kuala Lumpur,MYR 3K - 4K monthly,MYR,3000,4000,monthly
6280,Operations Junior Executive,MECAN APP SDN. BHD.,Shah Alam/Subang,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
6281,Account Cum Admin Assistant,Triple Tab Global Solution Sdn Bhd,Kuala Lumpur,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
6283,Deputy Manager,Mitsui & Co. (Malaysia) Sdn. Bhd.,Kuala Lumpur,MYR 4.7K - 5.5K monthly,MYR,4700,5500,monthly
6285,Site Supervisor,YLL ER MECHANICAL SDN. BHD.,Kuala Lumpur,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
6286,Sales Support,YBS Advisory,Petaling Jaya,MYR 2.5K - 3.2K monthly,MYR,2500,3200,monthly
6289,PLANNER,Technocom Systems Sdn Bhd,Johor,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
6292,Head Chef,SETTE COLLI SDN BHD,Kuala Lumpur,MYR 4K - 5.5K monthly,MYR,4000,5500,monthly
6293,HUMAN RESOURCES MANAGER 人力资源经理,Lima Bintang Logistics Sdn Bhd,Johor - Others,MYR 6K - 10K monthly,MYR,6000,1000,monthly
6294,Digital Marketing cum Graphic Designer,F & B Equipment Sdn Bhd,Selangor,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
6295,Safety and Health Officer,Company Confidential,Ipoh,MYR 4K - 7K monthly,MYR,4000,7000,monthly
6299,Finance Officer,J&T EXPRESS (MALAYSIA) SDN. BHD. - KUALA LUMPUR REGION,Kuala Lumpur,MYR 2K - 3.5K monthly,MYR,2000,3500,monthly
6304,Assistant Factory Manager,Company Confidential,Sarawak,MYR 8K - 10K monthly,MYR,8000,1000,monthly
6305,COST ACCOUNTANT,Uno Nutrition Malaysia Sdn Bhd,Kuala Lumpur,MYR 3.5K - 4K monthly,MYR,3500,4000,monthly
6307,Mobile Application Developer,COOPER CAPITAL SDN. BHD.,Kuala Lumpur,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
6311,Senior Software Developer (.NET),HCL Technologies Malaysia SDN BHD,Kuala Lumpur,MYR 6K - 9K monthly,MYR,6000,9000,monthly
6312,Account Executive,Hiraki Timur Sdn Bhd,Selangor - Others,MYR 1.5K - 3K monthly,MYR,1500,3000,monthly
6314,Sales Representative (Sarawak based),Professional Vet Enterprise,Sarawak,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
6316,Admin Assistant,S.Y.F. HARDWARE SDN. BHD.,Puchong,MYR 1.5K - 2K monthly,MYR,1500,2000,monthly
6317,Personal Loan Specialist (TST-TAMAN SRI TANMING),Hong Leong Bank Berhad,"Kuala Lumpur, Selangor, Putrajaya",MYR 2.3K - 3.2K monthly,MYR,2300,3200,monthly
6319,Site Supervisor,HYDRO-TRENT (M) SDN.BHD.,Selangor,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
6320,"Business Development, Senior Executive / Assistant Manager",BAWANGCHAJI GROUP SDN. BHD.,Kuala Lumpur,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
6321,Physiotherapist,TONIK ASIA GROUP SDN BHD,Seremban,MYR 1.6K - 2.1K monthly,MYR,1600,2100,monthly
6322,Personal Driver,OneWorld Marketing Sdn Bhd,Shah Alam/Subang,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
6324,Graphic Designer,DXN Holdings Bhd,Kedah,MYR 2.2K - 3.5K monthly,MYR,2200,3500,monthly
6325,Tea Barista Trainee / Junior / Senior,BAWANGCHAJI GROUP SDN. BHD.,Bukit Mertajam,MYR 1.8K - 3K monthly,MYR,1800,3000,monthly
6326,Sales Manager,Atlantic Forwarding (Malaysia) Sdn Bhd,Selangor,MYR 6K - 8.4K monthly,MYR,6000,8400,monthly
6327,Customer Service Assistant,PERSONA PRESINT SDN. BHD.,Selangor - Others,MYR 1.2K - 1.7K monthly,MYR,1200,1700,monthly
6330,Treasury Audit VP,Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,Kuala Lumpur,MYR 8K - 15K monthly,MYR,8000,1000,monthly
